date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:35:47	1969/1969	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/customizer/dark.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/customizer/dark.png	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:47	1781/1781	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/customizer/ltr.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/customizer/ltr.png	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:47	1765/1765	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/customizer/rtl.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/customizer/rtl.png	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:47	2821/2821	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/customizer/full-sidebar.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/customizer/full-sidebar.png	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:47	3054/3054	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/customizer/icon-sidebar.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/customizer/icon-sidebar.png	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:48	996/996	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/helper.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/helper.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:48	4027/4027	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/sidebar.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/sidebar.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:48	81694/81694	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/feather.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/feather.min.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:48	493603/493603	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-chart.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-chart.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:49	246/246	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-tooltip.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-tooltip.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:49	12422/12422	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-default-dashboard.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-default-dashboard.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:49	8542/8542	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/customizer.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/customizer.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:49	11862/11862	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2010:26:00%20GMT	https://admin.pixelstrap.com/roxo/assets/js/script.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/script.js	(from https://admin.pixelstrap.com/roxo/html/template/index.html)
02:35:50	69410/69410	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/bg-image.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/bg-image.jpg	(from https://admin.pixelstrap.com/roxo/assets/css/style.css)
02:35:50	255743/255743	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/emoji-uikit.min.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/emoji-uikit.min.css	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:50	29145/29145	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/users/avatar2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/users/avatar2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:51	41165/41165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/users/avatar3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/users/avatar3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:51	25106/25106	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/users/avatar4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/users/avatar4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:51	29309/29309	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/users/avatar5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/users/avatar5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:51	44861/44861	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/users/avatar6.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/users/avatar6.jpg	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:51	32601/32601	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/users/avatar7.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/users/avatar7.jpg	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:52	139023/139023	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/emoji-picker/uikit.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/emoji-picker/uikit.min.js	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:52	65266/65266	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/emoji-picker/uikit-icons.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/emoji-picker/uikit-icons.min.js	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:52	165862/165862	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/emoji-picker/vanillaEmojiPicker.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/emoji-picker/vanillaEmojiPicker.js	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:52	277/277	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/emoji-picker/emojiPicker-custom.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/emoji-picker/emojiPicker-custom.js	(from https://admin.pixelstrap.com/roxo/html/template/chat-app.html)
02:35:53	25287/25287	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/6.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/6.jpg	(from https://admin.pixelstrap.com/roxo/html/template/email-app.html)
02:35:53	27488/27488	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/7.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/7.jpg	(from https://admin.pixelstrap.com/roxo/html/template/email-app.html)
02:35:53	22761/22761	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/8.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/8.jpg	(from https://admin.pixelstrap.com/roxo/html/template/email-app.html)
02:35:53	26041/26041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/9.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/9.jpg	(from https://admin.pixelstrap.com/roxo/html/template/email-app.html)
02:35:54	2216/2216	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/prism.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/prism.css	(from https://admin.pixelstrap.com/roxo/html/template/feather-icon.html)
02:35:54	23816/23816	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/prism.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/prism.js	(from https://admin.pixelstrap.com/roxo/html/template/feather-icon.html)
02:35:54	4014/4014	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/icon-copy.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/icon-copy.js	(from https://admin.pixelstrap.com/roxo/html/template/feather-icon.html)
02:35:54	2651/2651	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/cart.html)
02:35:55	2982/2982	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/cart.html)
02:35:55	16466/16466	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/swiper-bundle.min.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/swiper-bundle.min.css	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:55	171755/171755	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/big1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/big1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:56	219468/219468	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/big2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/big2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:56	207569/207569	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/big3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/big3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:56	139990/139990	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/big4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/big4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:56	145376/145376	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/big5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/big5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:56	143281/143281	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/swiper-slider/swiper-bundle.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/swiper-slider/swiper-bundle.min.js	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:57	390/390	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/swiper-slider/product.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/swiper-slider/product.js	(from https://admin.pixelstrap.com/roxo/html/template/product.html)
02:35:57	3497/3497	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/todo-app.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/todo-app.js	(from https://admin.pixelstrap.com/roxo/html/template/todo-app.html)
02:35:57	3119/3119	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/vanillaCalendar.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/vanillaCalendar.css	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:57	6994/6994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/event/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/event/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:58	5674/5674	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/event/2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/event/2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:58	5370/5370	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/event/3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/event/3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:58	5200/5200	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/event/4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/event/4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:58	5200/5200	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/event/5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/event/5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:59	11472/11472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/card/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/card/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:59	9176/9176	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/card/2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/card/2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:59	9195/9195	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-education-dashboard.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-education-dashboard.js	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:35:59	3737/3737	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/calender/vanillaCalendar.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/calender/vanillaCalendar.js	(from https://admin.pixelstrap.com/roxo/html/template/education.html)
02:36:00	19537/19537	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/1.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/1.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:00	29000/29000	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/2.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/2.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:00	25266/25266	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/3.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/3.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:00	20263/20263	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/4.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/4.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:00	23460/23460	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/5.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/5.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:01	20484/20484	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/6.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/6.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:01	41195/41195	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/7.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/7.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:01	22427/22427	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/8.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/8.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:01	42774/42774	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/9.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/9.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:02	18559/18559	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/10.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/10.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:02	25512/25512	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/shop/11.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/shop/11.png	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:02	2456/2456	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/10.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/10.jpg	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:02	2472/2472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/11.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/11.jpg	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:02	2368/2368	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/12.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/12.jpg	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:03	10840/10840	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/ecommerce-dashboard.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/ecommerce-dashboard.js	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:03	690/690	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2017%20Dec%202022%2006:11:03%20GMT	https://admin.pixelstrap.com/roxo/assets/js/swiper-slider/ecommerce-dashboard.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/swiper-slider/ecommerce-dashboard.js	(from https://admin.pixelstrap.com/roxo/html/template/ecommerce.html)
02:36:03	5604/5604	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/news/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/news/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:04	5168/5168	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/news/2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/news/2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:04	5238/5238	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/news/3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/news/3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:04	5134/5134	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/news/4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/news/4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:04	4265/4265	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/news/5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/news/5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:04	1561/1561	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/emoji/emoji.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/emoji/emoji.png	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:05	15402/15402	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-crypto-dashboard.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/chart/apex-chart/apex-crypto-dashboard.js	(from https://admin.pixelstrap.com/roxo/html/template/crypto.html)
02:36:06	352097/352097	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/banner.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/banner.jpg	(from https://admin.pixelstrap.com/roxo/html/template/shop.html)
02:36:06	234153/234153	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2006:04:04%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
